19017,OMEPRAZOL 20 MG CAPSULA DURA,COLMED LTDA,INVIMA 2018M-0012665-R1,11/16/2011,02/07/2023,Vigente,20038476,68,2,MUESTRA MEDICA: CAJA POR 2 CAPSULAS DURAS EN EMPAQUE INDIVIDUAL TIPO BLISTER ALU/PVDC. POR 2 CAPSULAS DURAS CADA UNO,Activo,01/22/2018,N/A,Si,U,A02BC01,OMEPRAZOL,ORAL,A,OMEPRAZOL MICROGRANULOS 85.9 MG/G (EQUIVALENTE A 20.00MG DE OMEPRAZOL),mg,232.8,CÁPSULA DURA,CAPSULA DURA,PROCAPS S.A.,FABRICANTE,IMPORTAR. SEMIELABORAR Y VENDER
19018,NUTRIFLEX ® OMEGA SPECIAL,B. BRAUN MELSUNGEN AG,INVIMA 2017M-0012937-R1,02/27/2012,05/04/2022,Vigente,20030605,3,5,CAJAS CON 5 BOLSAS PLÁSTICA FLEXIBLE DE POLIAMIDA Y POLIPROPILENO. PUERTO DE PP CON TAPÓN DE GOMA CON TRES COMPARTIMENTOS POR 1875 ML .CADA BOLSA INCLUYE INDICADOR Y ADSORBENTE DE OXIGENO,Activo,10/31/2011,N/A,No,U,B05BA10,COMBINACIONES,INTRAVENOSA,A,VALINA,g,3.604,1000 ML,EMULSION INYECTABLE,B. BRAUN MEDICAL S.A.,IMPORTADOR,IMPORTAR Y VENDER
19019,CEFALEXINA CAPSULAS 500 MG,JUAN DAVID IMBACHI,INVIMA 2018M-0018644,12/17/2018,01/03/2024,Vigente,20129436,1,10,CAJA POR 10 CAPSULAS. BLÍSTER PVC INCOLORO/ALUMINIO,Activo,04/27/2018,N/A,No,U,J01DB01,CEFALEXINA,ORAL,A,CEFALEXINA,mg,500,CAPSULAS,CAPSULA DURA,SYNTOFARMA S.A.,FABRICANTE,FABRICAR Y VENDER
19020,TREEVER- OFT SOLUCION OFTALMICA,QUIRUPOS S.A.S.,INVIMA 2019M-0018692,01/08/2019,01/25/2024,Vigente,20117351,6,16,DEXAMETASONA 1.0000 MG/NEOMICINA 3.5000 MG/POLIMIXINA B 0.6600 MG OTRAS SOLUCIONES CONJUNTIVAL (TREEVER-OFT) FRASCO 5.0000ML / CAJA X 16,Inactivo,12/14/2017,08/28/2018,No,U,S01CA01,DEXAMETASONA Y ANTIINFECCIOSOS,OFTÁLMICA,C,DEXAMETASONA SODIO FOSFATO 1.30 MG EQUIVALENTE A DEXAMETASONA BASE,mg,1,CADA ML DE SOLUCION OFTALMICA ESTERIL,SOLUCION OFTALMICA,ARBOFARMA S.A.S.,FABRICANTE,FABRICAR Y VENDER
19021,AMPICILINA + SULBACTAM 1.5 G POLVO PARA SOLUCIÓN INYECTABLE,PROCAPS S.A.,INVIMA 2018M-0008484-R1,09/30/2008,08/08/2023,Vigente,19991053,3,10,CAJA X 10 VIALES DE VIDRIO TIPO I TRANSPARENTE CON 1. 5 G. DE AMPICILINA + SULBACTAM EN FORMA DE POLVO PARA RECONSTITUIR,Activo,06/25/2008,N/A,No,U,J01CR01,AMPICILINA E INHIBIDOR ENZIMATICO,INTRAVENOSA,A,AMPICILINA SÓDICA ESTÉRIL EQUIVALENTE A AMPICILINA BASE,g,1,VIAL,POLVO PARA SOLUCIÓN INYECTABLE,VITROFARMA S.A.,FABRICANTE,FABRICAR Y VENDER
19022,BI-PROFENID,SANOFI-AVENTIS DE COLOMBIA S.A.,INVIMA 2018M-0005854-R1,06/09/2006,08/17/2023,Vigente,19962938,4,20,CAJA POR 20 COMPRIMIDOS DE LIBERACIÓN PROLONGADA EN BLISTER PVC/ PVDC/ALUMINIO,Activo,02/05/2007,N/A,No,U,M01AE03,KETOPROFENO,ORAL,A,KETOPROFENO (CAPA AMARILLA),mg,75,COMPRIMIDO DE LIBERACIÓN PROLONGADA,TABLETA DE LIBERACION PROLONGADA,SANOFI MEDLEY FARMACEUTICA LTDA.,FABRICANTE,IMPORTAR Y VENDER
19023,HIDRANTA® 60 MEQ SOLUCION ORAL,FARMA DE COLOMBIA S.A.S.,INVIMA 2019M-0014646-R1,10/10/2013,01/29/2025,Vigente,20057513,2,250,MUESTRA MEDICA: FRASCO PEAD POR 250ML EN SABORES (UVA. MANZANA. MANDARINA Y CHERRY).,Activo,04/09/2013,N/A,Si,U,A07CA99,ELECTROLITOS CON CARBOHIDRATOS REHIDRATACION ORAL,ORAL,B,DEXTROSA MONOHIDRATO EQUIVALENTE A DEXTROSA ANHIDRA,mg,1080,100ML DE SOLUCION,SOLUCION ORAL,QUIBI S.A. EN REESTRUCTURACION,FABRICANTE,FABRICAR Y VENDER
19024,NUTRIFLEX ® OMEGA SPECIAL,B. BRAUN MELSUNGEN AG,INVIMA 2017M-0012937-R1,02/27/2012,05/04/2022,Vigente,20030605,4,5,CAJA CON BOLSAS PLÁSTICA FLEXIBLE DE POLIAMIDA Y POLIPROPILENO. PUERTO DE PP CON TAPÓN DE GOMA CON TRES COMPARTIMENTOS POR 2500 ML.CADA BOLSA INCLUYE INDICADOR Y ADSORBENTE DE OXIGENO,Activo,10/31/2011,N/A,No,U,B05BA10,COMBINACIONES,INTRAVENOSA,A,ALANINA,g,6.792,1000 ML,EMULSION INYECTABLE,B. BRAUN MEDICAL S.A.,IMPORTADOR,IMPORTAR Y VENDER
19025,DIPIRONA 300 MG + ISOMETEPTENO 50 MG + CAFEINA 30 MG GOTAS,SANOFI-AVENTIS DE COLOMBIA S.A.,INVIMA 2019M-0018971,04/25/2019,05/13/2024,Vigente,20129543,1,1,DIPIRONA FRASCO POR 30 MILILITROS,Inactivo,07/06/2018,04/22/2019,No,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,B,CAFEINA ANHIDRA,mg,30,SIN DATO,SOLUCION ORAL,SANOFI-AVENTIS DE COLOMBIA S.A.,FABRICANTE,FABRICAR Y VENDER
19026,KABIGEL,FRESENIUS KABI DEUTSCHLAND GMBH,INVIMA 2017M-0006483-R1,10/04/2006,12/22/2022,Vigente,19959459,2,20,ESTUCHE DE CARTON POR 20 FRASCOS DE POLIETILENO DE BAJA DENSIDAD. CON TAPA DE POLIETILENO DE ALTA DENSIDAD POR 500 ML CADA UNO,Activo,09/05/2016,N/A,No,U,B05AA06,AGENTES GELATINAS,INTRAVENOSA,B,CLORURO DE CALCIO DIHIDRATADO EQUIVALE A CLORURO DE CALCIO,g,0.07,100 ML,SOLUCION INYECTABLE,FRESENIUS KABI COLOMBIA S.A.S.,IMPORTADOR,IMPORTAR Y VENDER
19027,UNASYN® TABLETAS 375 MG,PFIZER S.A.S.,INVIMA 2018M-009851-R3,01/01/1999,01/03/2024,Vigente,28906,9,12,CAJA POR 12 TABLETAS EN BLISTER PACK PVC/PVDC/ALUMINIO.,Inactivo,05/03/2011,11/28/2018,No,U,J01CR04,SULTAMICILINA,ORAL,A,TOSILATO DE SULTAMICILINA DIHIDRATO EQUIVALENTE A SULTAMICILINA BASE,mg,375,TABLETA,TABLETA,PFIZER S.A.S.,IMPORTADOR,IMPORTAR Y VENDER
19028,FLEXURE G - TABS,PHARMAYECT S.A.,INVIMA 2010M-0010926,06/10/2010,06/21/2020,Vigente,20017197,5,2,MUESTRA MÉDICA: FRASCO PEAD POR 2 TABLETAS RECUBIERTAS,Activo,02/10/2011,N/A,Si,U,M01AX99,GLUCOSAMINA/CONDROITINA,ORAL,A,CONDROITINA SULFATO AL 90% EQUIVALENTE A CONDROITINA SULFATO,mg,400,CADA TABLETA RECUBIERTA,TABLETA RECUBIERTA,NATURE'S PRODUCTS. INC.,FABRICANTE,IMPORTAR. ENVASAR Y VENDER
19029,DIENILLE® COMPRIMIDO RECUBIERTOS,EXELTIS S. A.S.,INVIMA 2016M-0017267,08/26/2016,09/13/2021,Vigente,20093177,6,21,CAJA CON 1 BLISTER DE PVC-PVDC/ALUMINIO POR 21 COMPRIMIDOS CON PORTABLISTER,Activo,12/09/2016,N/A,No,U,G03AA16,DIENOGEST Y ETINILESTRADIOL,ORAL,A,DIENOGEST,mg,2,COMPRIMIDO RECUBIERTO,COMPRIMIDO,LABORATORIOS LEON FARMA S.A.,FABRICANTE,IMPORTAR Y VENDER
19030,LEGRIP PLUS,COOPERATIVA NACIONAL DE DROGUISTAS DETALLISTAS - COOPIDROGAS,INVIMA 2015M-0016592,11/18/2015,12/04/2020,Vigente,20097707,5,36,CAJA POR 36 CAPSULAS BLANDAS EN BLISTER PVC-PVDC TRANSPARENTE/ ALUMINIO POR 3 CAPSULAS,Activo,11/05/2015,N/A,No,U,M01AE51,IBUPROFEN COMBINACIONES,ORAL,A,CETIRIZINA DICLORHIDRATO,mg,5,CAPSULA BLANDA,CAPSULA BLANDA,HIGH NUTRITION COMPANY S.A.S.,IMPORTADOR,IMPORTAR. ENVASAR Y VENDER
19031,DISGRASIL®,LABORATORIO FRANCO COLOMBIANO LAFRANCOL S.A.S.,INVIMA 2017M-0006196-R1,08/04/2006,09/22/2022,Vigente,19962743,17,200,COMERCIAL: CAJA POR 200 CÁPSULAS EN BLISTER PVC/PE/PVDC INCOLORO MÁS PAPEL ALUMINIO POR 10 CÁPSULAS CADA UNO.,Activo,08/31/2017,N/A,No,U,A08AB01,ORLISTAT,ORAL,A,ORLISTAT,mg,120,CAPSULA,CAPSULA DURA,LABORATORIO FRANCO COLOMBIANO LAFRANCOL S.A.S.,FABRICANTE,FABRICAR Y VENDER
19032,NOXAFIL® SUSPENSION ORAL.,MERCK SHARP & DOHME CORP.,INVIMA 2018M-0008347-R1,08/15/2008,09/27/2023,Vigente,19985477,2,1,CAJA CON 1 FRASCO DE VIDRIO ÁMBAR TIPO III X 105 ML DE SUSPENSIÓN ORAL Y CUCHARA DOSIFICADORA,Activo,12/11/2019,N/A,No,U,J02AC04,POSACONAZOL,ORAL,B,POSACONAZOL MICRONIZADO,g,4,CADA 100 ML,SUSPENSION ORAL,MERCK SHARP & DOHME COLOMBIA S.A.S,IMPORTADOR,IMPORTAR Y VENDER
19033,EPNONE® 50 TABLETA RECUBIERTA,MSN LABORATORIES PRIVATED LTDA,INVIMA 2018M-0018584,12/03/2018,12/20/2023,Vigente,20139405,4,30,MUESTRA MEDICA CAJA PLEGADIZA POR 30 TABLETAS. 3 BLISTER POR 10 TABLETAS CADA UNO (IUM 1E1023281000104).,Activo,11/27/2018,N/A,Si,U,C03DA04,EPLERENONA,ORAL,A,EPLERENONA,mg,50,POR CADA TABLETA,TABLETA RECUBIERTA,MSN LABORATORIES PRIVATE LTD.,FABRICANTE,IMPORTAR Y VENDER
19034,RISPERIDONA ORODISPERSABLE 1 MG,BRAINPHARMA SAS,INVIMA 2015M-0016239,09/04/2015,11/10/2020,Vigente,20086800,1,30,PRESENTACIÓN COMERCIAL: CAJA DE CARTÓN POR 30 TABLETAS RECUBIERTAS EN 3 BLISTER POR 10 TABLETAS ORODISPERSABLES CADA UNO.,Activo,04/17/2015,N/A,No,U,N05AX08,RISPERIDONA,ORAL,A,RISPERIDONA,mg,1,TABLETA ORODISPERSABLE,TABLETA DISPERSABLE,JUBILANT GENERICS LIMITED,FABRICANTE,IMPORTAR Y VENDER
19035,FUCIDIN® CREMA,LEO PHARMA A/S,INVIMA 2018M-008790-R3,08/26/1996,12/24/2023,Vigente,26014,2,15,CAJA CON TUBO COLAPSIBLE DE ALUMINIO LACADO POR 15 GRAMOS,Activo,11/10/2006,N/A,No,g,D06AX01,FUSIDICO ACIDO,TOPICA (EXTERNA),D,ACIDO FUSIDICO HEMIHIDRATO EQUIVALENTE ACIDO FUSIDICO ANHIDRO,g,2,100 G,CREMA TOPICA,LABORATORIOS BIOPAS S.A.,IMPORTADOR,IMPORTAR Y VENDER
19036,PLEGRIDY® 125 MCG,BIOGEN IDEC LIMITED,INVIMA 2017M-0017569,01/31/2017,02/16/2022,Vigente,20084464,1,2,CAJA CONTENIENDO DOS JERINGAS PRELLENADAS DE VIDRIO TIPO I Y EMBOLO GRIS DE BROMOBUTILO CON 0.5ML DE SOLUCIÓN INYECTABLE. CADA JERINGA TIENE INTEGRADO UNA AGUJA DE 29G DE ACERO INOXIDABLE Y UNA CUBIERTA RIGIDA PARA LA AGUJA. COMPUESTA POR ELASTOMERO TERMO,Activo,10/15/2016,N/A,No,U,L03AB13,PEGINTERFERON BETA-1A,SUBCUTANEA,A,PEGINTERFERON BETA-1A,mcg,125,JERINGA PRELLENADA POR 0.5ML,SOLUCION INYECTABLE,BIOGEN INC (FABRICANTE DEL PRINCIPIO ACTIVO),FABRICANTE,IMPORTAR Y VENDER
19037,FUNIDE® LOCIÓN,LABORATORIO FRANCO COLOMBIANO LAFRANCOL S.A.S.,INVIMA 2016M-0004936-R1,10/28/2005,02/12/2021,Vigente,19953409,3,1,CAJA CON UN FRASCO PEAD CON VÁLVULA SPRAY POR 30 ML,Activo,11/10/2006,N/A,No,U,D01AE15,TERBINAFINA,TOPICA (EXTERNA),B,TERBINAFINA CLORHIDRATO,g,1,CADA 100 ML,SOLUCION TOPICA,LABORATORIO FRANCO COLOMBIANO LAFRANCOL S.A.S.,FABRICANTE,FABRICAR Y VENDER
19038,MIRTAZAPINA 30 MG,TECNOQUIMICAS S.A.,INVIMA 2015M-0015843,04/29/2015,05/20/2020,Vigente,20084050,67,21,USO INSTITUCIONAL: CAJA POR 21 TABLETAS ORODISPERSABLES EN BLISTER ALU/ALU POR 7 TABLETAS ORODISPERSABLES CADA UNO.,Activo,04/13/2015,N/A,No,U,N06AX11,MIRTAZAPINA,ORAL,A,MIRTAZAPINA,mg,30,TABLETAS ORODISPERSABLES,TABLETA,TECNOQUIMICAS S.A. (PLANTA JAMUNDI),FABRICANTE,FABRICAR Y VENDER
19039,ZINTREPID® 10 MG/20MG,MERCK SHARP & DOHME COLOMBIA S.A.S,INVIMA 2016M-0004172-R1,02/17/2005,05/12/2021,Vigente,19951295,3,91,CAJA POR 91 TABLETAS EN BLISTER PVC/ACLAR/AL,Activo,11/10/2006,N/A,No,U,C10BA02,SIMVASTATIN Y EZETIMIBE,ORAL,A,SIMVASTATINA,mg,20,TABLETA,TABLETA,MERCK SHARP & DOHME COLOMBIA S.A.S,IMPORTADOR,IMPORTAR Y VENDER
19040,ROSUVINA LEGRAND® E 10/40,LABORATORIOS LEGRAND S.A.,INVIMA 2018M-0013758-R1,11/13/2012,12/04/2023,Vigente,20043340,30,35,USO INSTITUCIONAL:CAJA POR 35 TABLETAS EN BLISTER AL/OPA/PVC-ALUMINIO,Inactivo,01/22/2016,N/A,No,U,C10AX09,EZETIMIBE,ORAL,A,ROSUVASTATINA CALCICA. EQUIVALENTE A ROSUVASTATINA BASE,mg,40,TABLETA RECUBIERTA,TABLETA RECUBIERTA,LABORATORIOS LEGRAND S.A.,FABRICANTE,FABRICAR Y VENDER
19041,MINOXIDIL 10 MG TABLETAS,LABORATORIO INTERNACIONAL DE COLOMBIA S.A.S - LABINCO S.A.S,INVIMA 2016M-0005263-R1,01/23/2006,11/02/2021,Vigente,19953252,4,30,USO INSTITUCIONAL: -CAJA POR 30 TABLETAS EN BLISTER PVC TRANSPARENTE / ALUMINIO POR 10 TABLETAS,Activo,09/28/2011,N/A,No,U,C02DC01,MINOXIDIL,ORAL,A,MINOXIDIL,mg,10,CADA TABLETA,TABLETA,LABORATORIO INTERNACIONAL DE COLOMBIA S.A.S - LABINCO S.A.S,FABRICANTE,FABRICAR Y VENDER
19042,ASTIGMIN 9.5 MG/24H,HUMAX PHARMACEUTICAL S.A.,INVIMA 2015M-0016461,10/23/2015,11/10/2020,Vigente,20089833,9,1,MUESTRA MEDICA: CAJA CON 1 SACHET TERMOSELLADO DE PAPEL / POLIETILENTEREFTALATO (PET) / ALUMINIO / POLIACRILONITRILO (PAN) CONTENIENDO 1 PARCHE TRANSDERMICO.,Activo,07/01/2015,N/A,Si,U,N06DA03,RIVASTIGMINA,TRANSDERMAL,A,RIVASTIGMINA CON UNA LIBERACION NOMINAL DE 9.5MG/24 HORAS,mg,18,PARCHE TRANSDERMICO,SISTEMAS DE LIBERACION,SK CHEMICALS CO LTD. LIFE SCIENCE BUSINESS,FABRICANTE,IMPORTAR Y VENDER
19043,PROFENID INYECTABLE 100 MG/2ML,SANOFI-AVENTIS DE COLOMBIA S.A.,INVIMA 2016M-003014-R4,01/01/1999,02/22/2022,Vigente,36471,5,2,MUESTRA MEDICA CAJA X 2 AMPOLLAS EN VIDRIO AMBAR TIPO I POR 2 ML C/U,Activo,03/09/2015,N/A,Si,U,M01AE03,KETOPROFENO,INTRAMUSCULAR,A,KETOPROFENO,mg,100,AMPOLLA DE 2 ML.,SOLUCION INYECTABLE,FAMAR HEALTH CARE SERVICES MADRID S.A.U,FABRICANTE,IMPORTAR Y VENDER
19044,SEVEDOL ®,LAFRANCOL INTERNACIONAL S.A.S.,INVIMA 2017M-015027-R2,01/01/1999,06/22/2022,Vigente,19914092,19,72,CAJA POR 72 TABLETAS EN BLÍSTER ALU/ALU MAS PAPEL ALUMINIO POR 6 TABLETAS,Activo,10/23/2017,N/A,No,U,N02BE51,PARACETAMOL COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,ACETAMINOFEN COMPRESION DIRECTA 90% 277.78 MG EQUIVALENTE A ACETAMINOFEN,mg,250,TABLETA,TABLETA,NOVACYL (THAILAND)LTD,FABRICANTE,IMPORTAR. SEMIELABORAR Y VENDER
19045,OXIGENO MEDICINAL,INVERSIONES LEAL,INVIMA 2018M-0018670,12/24/2018,01/14/2024,Vigente,20124123,15,1,OXIGENO GASEOSO MEDICINAL: IUM 1O1011171001106 OXIGENO 1.0 M3 GAS INHALATORIA (INVERSIONES LEAL MORA SAS OXI 50) CILINDRO CON 6.5 M3 DE ACERO COLOR BLANCO.,Inactivo,12/21/2018,12/22/2018,No,U,V03AN01,OXIGENO,INHALACION,A,OXIGENO,%,99,GAS COMPRIMIDO,GAS,PRAXAIR GASES INDUSTRIALES LTDA,FABRICANTE,FABRICAR Y VENDER
19046,SEVEDOL ®,LABORATORIO FRANCO COLOMBIANO LAFRANCOL S.A.S.,INVIMA 2017M-015027-R2,01/01/1999,06/22/2022,Vigente,19914092,13,24,CAJA POR 24 TABLETAS EN BLISTER ALU/ALU MAS PAPEL ALUMINIO POR 6 TABLETAS,Activo,04/13/2015,N/A,No,U,N02BE51,PARACETAMOL COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,ACETAMINOFEN COMPRESION DIRECTA 90% 277.78 MG EQUIVALENTE A ACETAMINOFEN,mg,250,TABLETA,TABLETA,LIANYUNGANG KANGLE PHARMACEUTICAL GO.. LTD,FABRICANTE,IMPORTAR. SEMIELABORAR Y VENDER
19047,TEMIFORCE 20 MG TABLETAS,IPCA LABORATORIES LIMITED,INVIMA 2018M-0018660,12/20/2018,01/22/2024,Vigente,20132474,18,28,1T1020141000117 TELMISARTAN 20.0000 MG TABLETAS DE LIBERACION NO MODIFICADA ORAL (IPCA & TEMIFORCE) TABLETA 1.0000U / CAJA X 28,Activo,07/16/2018,N/A,No,U,C09CA07,TELMISARTAN,ORAL,A,TELMISARTAN,mg,20,TABLETAS,TABLETA,IPCA LABORATORIES LIMITED SUCURSAL COLOMBIA,IMPORTADOR,IMPORTAR Y VENDER
19048,SYNTHROID ® 200 MCG,LABORATORIO FRANCO COLOMBIANO LAFRANCOL S.A.S.,INVIMA 2018M-0012786-R1,01/12/2012,05/22/2023,Vigente,20031838,5,60,CAJA POR 60 TABLETAS EN BLISTER DE ALUMINIO / ALUMINIO CADA BLISTER POR 10 TABLETAS,Activo,06/13/2016,N/A,No,U,H03AA01,LEVOTIROXINA DE SODIO,ORAL,A,LEVOTIROXINA SÓDICA,mcg,200,TABLETA,TABLETA,ABBOTT LABORATORIES DE COLOMBIA S.A.S.,IMPORTADOR,IMPORTAR Y VENDER
19049,MESIGYNA®,BAYER A.G.,INVIMA 2015 M-015153-R2,12/19/1994,12/10/2020,Vigente,51922,4,1,CAJA X 1 JERINGA PRELLENADA DE 1.5 ML CON 1 ML DE SOLUCIÓN OLEOSA. DE VIDRIO INCOLORO TIPO I CON CÓDIGO DE COLOR Y TAPA DE PUNTA DE ESTIRENO BUTADIENO GRIS (4404) CON ÉMBOLO DE BROMOBUTILO GRIS OSCURO (4405) + AGUJA DE ACERO INOXIDABLE.,Activo,02/19/2013,N/A,No,U,G03AB04,NORETISTERONA Y ESTROGENO,INTRAMUSCULAR,A,VALERATO DE ESTRADIOL,mg,5,1 ML,SOLUCION INYECTABLE,BAYER S.A.,IMPORTADOR,IMPORTAR Y VENDER
19050,ESOMEPRAZOL 40 MG TABLETAS ENTERICAS,WINTHROP PHARMACEUTICALS DE COLOMBIA S.A.,INVIMA 2016M-0005553-R1,03/29/2006,05/17/2021,Vigente,19960390,4,98,CAJA POR 98 TABLETAS EN UN BLISTER PVC / PVDC / ALU POR 14 TABLETAS ENTÉRICAS CADA UNO.,Activo,11/15/2012,N/A,No,U,A02BC05,ESOMEPRAZOL,ORAL,A,ESOMEPRAZOL MAGNESICO TRIHIDRATO EQUIVALENTE A ESOMEPRAZOL BASE,mg,40,TABLETA ENTERICA,TABLETA CON CUBIERTA ENTERICA(GRAGEA),SANOFI AVENTIS DE COLOMBIA S.A.,FABRICANTE,FABRICAR Y VENDER
19051,FEMELLE ® CD,LABORATORIOS SYNTHESIS S.A.S.,INVIMA 2019M-0008488-R1,09/30/2008,08/27/2024,Vigente,19989172,2,28,MUESTRA MEDICA : CAJA X 28 TABLETAS RECUBIERTAS ( 21 TABLETAS CON ACTIVO Y 7 TABLETAS PLACEBO).EN BLISTER ACLAR TRANSPARENTE (PVC-PCTFE 15µ)/ALU,Activo,03/16/2012,N/A,Si,U,G03AA12,DROSPIRENONA Y ETINILESTRADIOL,ORAL,A,DROSPIRENONA,mg,3,TABLETA,TABLETA RECUBIERTA,LABORATORIOS SYNTHESIS S.A.S.,IMPORTADOR,IMPORTAR Y VENDER
19052,DIARSET NX® M CAPSULAS,NEVOX FARMA S.A.S.,INVIMA 2020M-0015399-R1,11/11/2014,04/24/2025,Vigente,20064740,10,14,CAJA POR DOS BLISTER PVC COLOR ÁMBAR / ALUMINIO POR 7 CÁPSULAS CADA UNO,Activo,01/10/2014,N/A,No,U,G01AF20,COMBINACIONES DE IMIDAZOL DERIVADOS,ORAL,A,NIFUROXAZIDA,mg,200,SIN DATO,CAPSULA DURA,COLOMPACK S.A.,FABRICANTE,FABRICAR Y VENDER
19053,DIPROSALIC® UNGUENTO,MERCK SHARP & DOHME CORPORATION,INVIMA 2019M-0015469-R1,11/26/2014,11/26/2024,Vigente,20070719,3,1,CAJA CON 1 TUBO DE ALUMINIO CON RESINA EPOXIFENÓLICA Y TAPA DE PEAD POR 30 G,Activo,11/13/2014,N/A,No,U,D07BC01,BETAMETASONA Y ANTISEPTICOS,TOPICA (EXTERNA),D,BETAMETASONA DIPROPIONATO 0.064 G EQUIVALENTE A BETAMETASONA BASE,g,0.05,100 GRAMOS DE UNGÜENTO,UNGUENTO TOPICO,MERCK SHARP & DOHME COLOMBIA S.A.S,IMPORTADOR,IMPORTAR Y VENDER
19054,ACETAMINOFEN + CODEINA 325 MG/8MG,TECNOQUIMICAS S.A.,INVIMA 2018M-0012728-R1,12/09/2011,05/10/2023,Vigente,20031822,37,50,MUESTRA MEDICA: CAJA POR 50 TABLETAS EN BLISTER PVC/PE/PVDC/ALUMINIO POR 10 TABLETAS.,Activo,07/22/2011,N/A,Si,U,N02BE51,PARACETAMOL COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,ACETAMINOFEN COMPRESSO PAP 87S(ACETAMINOFEN 87G. ALMIDON PREGELATINIZADO 7.6G. POLIVINILPIRROLIDONA K30 1.4G. ACIDO ESTEARICO 1G. CROSCARMELOSA SODICA 3G). EQUIVALENTE A ACETAMINOFEN,mg,325,TABLETA,TABLETA,TECNOQUIMICAS S.A.,IMPORTADOR,IMPORTAR. SEMIELABORAR Y VENDER
19055,FIBROSYL®,LABORATORIOS ECAR S.A,INVIMA 2015M-0015881,05/19/2015,06/05/2020,Vigente,20073911,79,15,USO INSTITUCIONAL: FRASCO BLANCO DE POLIPROPILENO CON TAPA DE PP LINER: POLIÉSTER + FOIL DE ALUMINIO POR 15 TABLETAS.,Activo,05/19/2015,N/A,No,U,A06AC08,CALCIO POLICARBOFILO,ORAL,A,POLICARBÓFILO CÁLCICO EQUIVALENTE A POLICARBÓFILO,mg,500,TABLETAS,TABLETA,LABORATORIOS ECAR S.A,FABRICANTE,FABRICAR Y VENDER
19056,REGULANE® 2 MG TABLETA RECUBIERTA,LABORATORIO INTERNACIONAL DE COLOMBIA S.A.S - LABINCO S.A.S,INVIMA 2018M-0018350,08/22/2018,09/06/2023,Vigente,20113446,1,10,1E1000551003101 CAJA X 10 TABLETAS RECUBIERTAS EN BLISTER PVC/PE/PVDC TRANSPARENTE/ALUMINIO,Activo,02/08/2017,N/A,No,U,N05CF04,ESZOPICLONA,ORAL,A,ESZOPICLONA,mg,2,TABLETA RECUBIERTA,TABLETA RECUBIERTA,LABORATORIO INTERNACIONAL DE COLOMBIA S.A.S - LABINCO S.A.S,FABRICANTE,FABRICAR Y VENDER
19057,OLIMEL N9 E,LABORATORIOS BAXTER S.A.,INVIMA 2018M-0012867-R1,02/09/2012,01/04/2024,Vigente,20033258,1,1,BOLSA DE PLÁSTICO MULTIESTRATIFICADA DE COPOLIMERO POLI-EP / EVA / PCCE CON TRES COMPARTIMENTOS POR 1000 ML,Activo,08/05/2011,N/A,No,U,B05BA10,COMBINACIONES,INTRAVENOSA,C,PROLINA,g,0.34,CADA 100 ML,EMULSION INYECTABLE,LABORATORIOS BAXTER S.A.,IMPORTADOR,IMPORTAR Y VENDER
19058,PAX FORTE,SANOFI-AVENTIS DE COLOMBIA S.A.,INVIMA 2015M-0016653,12/04/2015,12/23/2020,Vigente,20094916,19,80,CAJA POR 80 CÁPSULAS BLANDAS DE GELATINA EN EMPAQUE INDIVIDUAL TIPO BLISTER FILL-ACLAR / FOIL ALUMINIO. POR 10 CÁPSULAS CADA UNO.,Activo,09/13/2016,N/A,No,U,M01AE51,IBUPROFEN COMBINACIONES,ORAL,A,LEVOCETIRIZINA DICLORHIDRATO,mg,2.5,CAPSULA BLANDA,CAPSULA BLANDA,PROCAPS S.A.,FABRICANTE,FABRICAR Y VENDER
19059,COTASAR ®PLUS 50/12.5 TABLETAS RECUBIERTAS,ALTADIS FARMACEUTICA S.A.S.,INVIMA 2017M-0017651,,11/11/2021,Vigente,20103827,15,28,MUESTRA MEDICA: CAJA DE CARTON POR 28 TABLETAS RECUBIERTAS ENVASADAS EN BLISTER ALUMINIO/ PVC BLANCO OPACO.,Activo,06/23/2016,N/A,Si,U,C09DA01,LOSARTAN Y DIURETICOS,ORAL,A,HIDROCLOROTIAZIDA,mg,12.5,SIN DATO,TABLETA RECUBIERTA,ALTADIS FARMACEUTICA S.A.S.,IMPORTADOR,IMPORTAR Y VENDER
19060,TINOX®,LABORATORIOS SYNTHESIS S.A.S.,INVIMA 2019M-0002907-R2,11/21/2003,08/27/2024,Vigente,19941421,2,30,CAJA X 30 TABLETAS EN BLISTER DE PVDC TRANSPARENTE / ALUMINIO.,Inactivo,11/10/2006,09/16/2016,No,U,G03CX01,TIBOLONA,ORAL,A,TIBOLONA MICRONIZADA,mg,2.5,TABLETA,TABLETA,LABORATORIO FRANCO COLOMBIANO LAFRANCOL S.A.S.,FABRICANTE,FABRICAR Y VENDER
